baseline,corpus,weighted,method,pos,metaphor,similarity_value,baseline_value,test_stat,p_value
mixedBL,wiki,weighted,manhattan,all,10 bad is down,0.2408594188212694,0.308487850586655,-19.690434204484184,1.6062845278493152e-69
mixedBL,wiki,weighted,manhattan,ADJ,1 importance is size,0.2420001442049756,0.2003593444640253,3.045161913556958,0.0031479957833613
mixedBL,wiki,weighted,manhattan,ADJ,2 active is life,0.3121823050357677,0.2254642789194613,5.688289460261188,2.0265457912005185e-07
mixedBL,wiki,weighted,manhattan,ADJ,3 life is journey,0.2448505921128355,0.2655680779358487,-1.1878106807731204,0.238422632955379
mixedBL,wiki,weighted,manhattan,ADJ,4 failure is death,0.247718271649914,0.2074136235095836,3.245975981170513,0.0017103974476033
mixedBL,wiki,weighted,manhattan,ADJ,5 success is life,0.2584020962685714,0.252516954291014,0.4114058423291843,0.6818750563522762
mixedBL,wiki,weighted,manhattan,ADJ,6 perceiving is eating,0.2783595846023088,0.1844462398320068,6.865525668002053,1.284859216223006e-09
mixedBL,wiki,weighted,manhattan,ADJ,7 affection is warmth,0.2304505205448762,0.207638470346545,1.9090293029124248,0.0598441101534554
mixedBL,wiki,weighted,manhattan,ADJ,8 money is liquid,0.1202030380566914,0.2016631609863705,-8.994666228831816,8.998460550561885e-14
mixedBL,wiki,weighted,manhattan,ADJ,9 good is up,0.1742020492200498,0.2209184940913577,-4.577115871025598,1.704214445647982e-05
mixedBL,wiki,weighted,manhattan,ADJ,10 bad is down,0.1458699666423562,0.2202864723073111,-7.389429282866019,1.2555424780244747e-10
mixedBL,wiki,weighted,manhattan,VERB,1 importance is size,0.1546396561610845,0.1884090621456688,-3.115799259607923,0.0025472965188148
mixedBL,wiki,weighted,manhattan,VERB,2 active is life,0.1510693762037489,0.252511560767889,-8.956100185651566,1.0714173442927049e-13
mixedBL,wiki,weighted,manhattan,VERB,3 life is journey,0.167824046847261,0.1925819840070642,-2.206980601077365,0.0301814079097867
mixedBL,wiki,weighted,manhattan,VERB,4 failure is death,0.179179788371663,0.1913648864774056,-1.010209112857976,0.315440836336439
mixedBL,wiki,weighted,manhattan,VERB,5 success is life,0.1671860527109216,0.172684414125519,-0.4801211432497485,0.6324514555463912
mixedBL,wiki,weighted,manhattan,VERB,6 perceiving is eating,0.1230256292555067,0.2199908230039808,-12.263442530766342,4.6109137933412e-20
mixedBL,wiki,weighted,manhattan,VERB,7 affection is warmth,0.1385050033345634,0.2255886470977171,-10.662073223925963,5.0270348009181156e-17
mixedBL,wiki,weighted,manhattan,VERB,8 money is liquid,0.1727533708384007,0.166963539896188,0.7296708497759363,0.4677225431940872
mixedBL,wiki,weighted,manhattan,VERB,9 good is up,0.1853143646393293,0.1775821377502547,0.5919310819331792,0.5555659316000965
mixedBL,wiki,weighted,manhattan,VERB,10 bad is down,0.2119875660649052,0.2035269295286249,0.7102999269869282,0.479583674229418
mixedBL,wiki,weighted,manhattan,NOUN,1 importance is size,0.183220656565678,0.1820195105119988,0.113087082520589,0.9102448177465396
mixedBL,wiki,weighted,manhattan,NOUN,2 active is life,0.1606817304352183,0.217156729845353,-5.149140030093004,1.8350324831702189e-06
mixedBL,wiki,weighted,manhattan,NOUN,3 life is journey,0.2124275756470951,0.2051583579881691,0.6418125926181053,0.5228296600576685
mixedBL,wiki,weighted,manhattan,NOUN,4 failure is death,0.2320599423514472,0.2216878054686534,0.6989575452538641,0.4866056892138807
mixedBL,wiki,weighted,manhattan,NOUN,5 success is life,0.1424512708628619,0.1893983268112311,-4.355239388640699,3.9039638447951946e-05
mixedBL,wiki,weighted,manhattan,NOUN,6 perceiving is eating,0.2242278530273908,0.2203300565370806,0.3428019339539399,0.7326465819807131
mixedBL,wiki,weighted,manhattan,NOUN,7 affection is warmth,0.2141291808198999,0.2142617514398363,-0.0090230524881514,0.99282320661111
mixedBL,wiki,weighted,manhattan,NOUN,8 money is liquid,0.1301665409111682,0.1993275128323355,-7.407462264945051,1.1583366423305715e-10
mixedBL,wiki,weighted,manhattan,NOUN,9 good is up,0.2367982062292687,0.2468759925829039,-0.7823777849657038,0.4363022804683545
mixedBL,wiki,weighted,manhattan,NOUN,10 bad is down,0.1596962471067169,0.1696954972177376,-0.9846788717867486,0.3277505501788146
savedBL,gutenberg,unweighted,canberra,all,1 importance is size,0.115582920071644,0.1667521095601082,-21.130130526377705,8.939013818109228e-74
savedBL,gutenberg,unweighted,canberra,all,2 active is life,0.1791977742265967,0.2034697732821701,-9.787992516975718,4.991431876509941e-21
savedBL,gutenberg,unweighted,canberra,all,3 life is journey,0.1519615582337514,0.1651482918344924,-6.628659274475855,7.810742699526979e-11
savedBL,gutenberg,unweighted,canberra,all,4 failure is death,0.1571745413625903,0.1698145238525766,-5.000803002073441,7.593675371851254e-07
savedBL,gutenberg,unweighted,canberra,all,5 success is life,0.2008112313402845,0.1747288160250997,9.557984094673484,3.45068508685133e-20
savedBL,gutenberg,unweighted,canberra,all,6 perceiving is eating,0.1217629003432968,0.1781929248859378,-23.88989273558563,3.9009173913994975e-88
savedBL,gutenberg,unweighted,canberra,all,7 affection is warmth,0.1165139164503193,0.1624931259585281,-21.22944628928402,2.735119272886404e-74
savedBL,gutenberg,unweighted,canberra,all,8 money is liquid,0.1252933929795179,0.1662360029145528,-21.22719400488596,2.809590575404485e-74
savedBL,gutenberg,unweighted,canberra,all,9 good is up,0.1292674349248097,0.1573367479693261,-11.262342724526276,1.0024025903676455e-26
savedBL,gutenberg,unweighted,canberra,all,10 bad is down,0.1264805663771396,0.1719820895266661,-19.0249863699546,5.798094265460069e-63
savedBL,gutenberg,unweighted,canberra,ADJ,1 importance is size,0.080825779524303,0.1560170519820793,-12.562324880860867,8.191655205302798e-19
savedBL,gutenberg,unweighted,canberra,ADJ,2 active is life,0.1776688260240164,0.1590022035281475,1.924725896181144,0.0587819785795402
savedBL,gutenberg,unweighted,canberra,ADJ,3 life is journey,0.1615995203687824,0.1628108018569311,-0.1462311269334416,0.8842058432718385
savedBL,gutenberg,unweighted,canberra,ADJ,4 failure is death,0.1328846435538065,0.1546633121752831,-2.526919726403141,0.0140299473673382
savedBL,gutenberg,unweighted,canberra,ADJ,5 success is life,0.1407414784037866,0.1792974258167909,-4.534972819661802,2.640887240911657e-05
savedBL,gutenberg,unweighted,canberra,ADJ,6 perceiving is eating,0.0646057340388963,0.1684011346334969,-21.51157214352276,1.0048397098637717e-30
savedBL,gutenberg,unweighted,canberra,ADJ,7 affection is warmth,0.0751514430814739,0.1378754226287719,-8.803420471404227,1.418598773580504e-12
savedBL,gutenberg,unweighted,canberra,ADJ,8 money is liquid,0.104291994592336,0.1583391304708958,-6.963710294415667,2.311690203193252e-09
savedBL,gutenberg,unweighted,canberra,ADJ,9 good is up,0.0863451895412526,0.1484574690142416,-9.073560449671122,4.831187945410303e-13
savedBL,gutenberg,unweighted,canberra,ADJ,10 bad is down,0.0775174644657646,0.1578679331392521,-13.955428261376866,6.102783097453153e-21
savedBL,gutenberg,unweighted,canberra,VERB,1 importance is size,0.1305706888841691,0.1493194626406136,-2.1198317653129624,0.0379660149709633
savedBL,gutenberg,unweighted,canberra,VERB,2 active is life,0.1147426047773694,0.2160145739733902,-10.606067195810226,1.19903345869891e-15
savedBL,gutenberg,unweighted,canberra,VERB,3 life is journey,0.1124270942104543,0.1594845469536059,-5.918805573570247,1.4581387493507882e-07
savedBL,gutenberg,unweighted,canberra,VERB,4 failure is death,0.164257564554007,0.1633264107459728,0.101066970368769,0.9198182634338434
savedBL,gutenberg,unweighted,canberra,VERB,5 success is life,0.1021227188750033,0.1463322723181022,-6.473864544947236,1.6354321555612908e-08
savedBL,gutenberg,unweighted,canberra,VERB,6 perceiving is eating,0.1008780781689457,0.1526616576908738,-7.90422005667696,5.2475632302364106e-11
savedBL,gutenberg,unweighted,canberra,VERB,7 affection is warmth,0.073477129483629,0.1475921989434032,-12.697229631730297,5.042054179191861e-19
savedBL,gutenberg,unweighted,canberra,VERB,8 money is liquid,0.0699110593526245,0.1558568166467836,-17.244968824263864,1.5198175056880015e-25
savedBL,gutenberg,unweighted,canberra,VERB,9 good is up,0.1063799101456143,0.1520703790514899,-6.706247473183749,6.479088959837269e-09
savedBL,gutenberg,unweighted,canberra,VERB,10 bad is down,0.0846091740458146,0.1649253865749133,-11.004302393811605,2.6213328406748795e-16
savedBL,gutenberg,unweighted,canberra,NOUN,1 importance is size,0.1037155238224314,0.1533813300608308,-6.257331162283837,3.85717995718407e-08
savedBL,gutenberg,unweighted,canberra,NOUN,2 active is life,0.1065087004599036,0.1759363150660695,-8.186555789762812,1.6838906605447087e-11
savedBL,gutenberg,unweighted,canberra,NOUN,3 life is journey,0.0765080122947947,0.1531618696120143,-13.805770082417768,1.0208036802096459e-20
savedBL,gutenberg,unweighted,canberra,NOUN,4 failure is death,0.1252576533968787,0.1505402785530636,-3.1151521063214616,0.002766892907281
savedBL,gutenberg,unweighted,canberra,NOUN,5 success is life,0.093770012238986,0.1514846319362704,-7.63214173365426,1.570660576707337e-10
savedBL,gutenberg,unweighted,canberra,NOUN,6 perceiving is eating,0.1017642446559231,0.1552286947229251,-9.00864084931052,6.255923875913862e-13
savedBL,gutenberg,unweighted,canberra,NOUN,7 affection is warmth,0.0836673452618489,0.1416273621847716,-8.433506705527893,6.242024953396375e-12
savedBL,gutenberg,unweighted,canberra,NOUN,8 money is liquid,0.0709473130148474,0.1554827928655879,-18.66396771228408,2.3292675162974825e-27
savedBL,gutenberg,unweighted,canberra,NOUN,9 good is up,0.0832460078870213,0.1455819568905734,-9.48029369895763,9.63537700436234e-14
savedBL,gutenberg,unweighted,canberra,NOUN,10 bad is down,0.0856430786690752,0.1455496375450393,-9.043870638127828,5.437115294307498e-13
savedBL,gutenberg,weighted,canberra,all,1 importance is size,0.1225366748270028,0.1672476119072862,-21.30723642612659,1.1503830368526915e-78
savedBL,gutenberg,weighted,canberra,all,2 active is life,0.168483935177684,0.1997808929666145,-13.0839446213302,2.7693293394907853e-35
savedBL,gutenberg,weighted,canberra,all,3 life is journey,0.1455842476614511,0.1643578665475153,-9.537509120026744,2.1414118616739072e-20
savedBL,gutenberg,weighted,canberra,all,4 failure is death,0.1613334481477827,0.1726844951385616,-4.991990804011861,7.484507646982692e-07
savedBL,gutenberg,weighted,canberra,all,5 success is life,0.1888207702744536,0.1769131239785406,4.538134414392037,6.637978704412832e-06
savedBL,gutenberg,weighted,canberra,all,6 perceiving is eating,0.1222469290721766,0.1728090227944623,-25.40670304571499,1.906105763595426e-102
savedBL,gutenberg,weighted,canberra,all,7 affection is warmth,0.1195200495539158,0.1624851471320108,-21.873065289104144,6.600617299919899e-82
savedBL,gutenberg,weighted,canberra,all,8 money is liquid,0.1196563821000013,0.167527580131611,-26.908612277804764,2.9731249584323927e-111
savedBL,gutenberg,weighted,canberra,all,9 good is up,0.1477516719875193,0.1617744962229445,-7.239587696246893,1.1461792310322698e-12
savedBL,gutenberg,weighted,canberra,all,10 bad is down,0.1211157455561432,0.1773275434986544,-26.838870995997897,7.62751998039602e-111
savedBL,gutenberg,weighted,canberra,ADJ,1 importance is size,0.0732940753023119,0.1580686320337464,-15.648233576970368,4.6139807116850797e-26
savedBL,gutenberg,weighted,canberra,ADJ,2 active is life,0.164897917275202,0.1550568520082852,1.0528428352163095,0.295582701973021
savedBL,gutenberg,weighted,canberra,ADJ,3 life is journey,0.1466281021321867,0.162182404821918,-1.958313814495556,0.0536787253274206
savedBL,gutenberg,weighted,canberra,ADJ,4 failure is death,0.1233788123497255,0.1616699551563862,-5.055242606019328,2.667723877684265e-06
savedBL,gutenberg,weighted,canberra,ADJ,5 success is life,0.1372142185537046,0.1855862062826836,-6.40912604957746,9.443668121806996e-09
savedBL,gutenberg,weighted,canberra,ADJ,6 perceiving is eating,0.0655621438081973,0.1619772836465891,-22.93278931068806,6.3999669916502084e-37
savedBL,gutenberg,weighted,canberra,ADJ,7 affection is warmth,0.0904968618680474,0.1390577733442437,-7.805502583354992,1.9426767756845855e-11
savedBL,gutenberg,weighted,canberra,ADJ,8 money is liquid,0.0947917466994419,0.1600468150896382,-9.211537929490046,3.3742539274236065e-14
savedBL,gutenberg,weighted,canberra,ADJ,9 good is up,0.1410589142566875,0.1483712448426886,-1.1219338736436029,0.2652467376917814
savedBL,gutenberg,weighted,canberra,ADJ,10 bad is down,0.0773527975560056,0.1563200539137312,-15.679835725012266,4.083260656261519e-26
savedBL,gutenberg,weighted,canberra,VERB,1 importance is size,0.1221320209486817,0.1466230807688498,-3.1076164000705533,0.0026109665200331
savedBL,gutenberg,weighted,canberra,VERB,2 active is life,0.1158767900091066,0.2058453121388135,-11.331068328189822,2.625625827761772e-18
savedBL,gutenberg,weighted,canberra,VERB,3 life is journey,0.1097748304577939,0.1570425771847944,-6.524902950263715,5.7125238837266e-09
savedBL,gutenberg,weighted,canberra,VERB,4 failure is death,0.1594716038251431,0.1572303127402273,0.2633573685688187,0.7929522761962828
savedBL,gutenberg,weighted,canberra,VERB,5 success is life,0.0961968543963307,0.1466140150102598,-8.027241629196094,7.152686023751693e-12
savedBL,gutenberg,weighted,canberra,VERB,6 perceiving is eating,0.1038433592701102,0.1495615839165522,-7.173047393856228,3.293550613548598e-10
savedBL,gutenberg,weighted,canberra,VERB,7 affection is warmth,0.0763365924992764,0.1454480017118853,-14.156187532737311,1.7081024969137805e-23
savedBL,gutenberg,weighted,canberra,VERB,8 money is liquid,0.0694441326981249,0.1525487035043214,-18.04986990103487,6.118420605492311e-30
savedBL,gutenberg,weighted,canberra,VERB,9 good is up,0.101820212847204,0.15262182915719,-8.416979390421886,1.2292939049018977e-12
savedBL,gutenberg,weighted,canberra,VERB,10 bad is down,0.1091261829455844,0.16338300774862,-7.781362902856855,2.165551221422892e-11
savedBL,gutenberg,weighted,canberra,NOUN,1 importance is size,0.1082886343169259,0.1517838883227489,-6.524748303455985,5.716370051154666e-09
savedBL,gutenberg,weighted,canberra,NOUN,2 active is life,0.0964645125101217,0.1712963939543008,-9.979370276437516,1.0603245414335526e-15
savedBL,gutenberg,weighted,canberra,NOUN,3 life is journey,0.0708884178536182,0.1479757981193435,-14.962139468884828,6.758479126046964e-25
savedBL,gutenberg,weighted,canberra,NOUN,4 failure is death,0.1326057848772106,0.1520166715329581,-2.703749482250297,0.0083723509127511
savedBL,gutenberg,weighted,canberra,NOUN,5 success is life,0.0929829520384926,0.1546382342030733,-9.5018142653212,9.095794822944895e-15
savedBL,gutenberg,weighted,canberra,NOUN,6 perceiving is eating,0.0993524873185642,0.1533045007834325,-9.482788993037568,9.911016386459083e-15
savedBL,gutenberg,weighted,canberra,NOUN,7 affection is warmth,0.090772411520302,0.1525092605233359,-9.293533476425852,2.329377885462793e-14
savedBL,gutenberg,weighted,canberra,NOUN,8 money is liquid,0.0751519572041908,0.1537605024054587,-18.98486465423424,2.291480105363425e-31
savedBL,gutenberg,weighted,canberra,NOUN,9 good is up,0.0904809389908555,0.1500475500470372,-10.532964640151878,8.925188094497356e-17
savedBL,gutenberg,weighted,canberra,NOUN,10 bad is down,0.0921050576558603,0.1502618249078793,-9.911852545640263,1.435823320888779e-15
savedBL,gutenberg,unweighted,cosine,all,1 importance is size,0.3198672364879813,0.3673789719838729,-10.372657699774232,3.17929748379766e-23
savedBL,gutenberg,unweighted,cosine,all,2 active is life,0.386530571966432,0.4098564625611082,-4.725914746604718,2.883671339419145e-06
savedBL,gutenberg,unweighted,cosine,all,3 life is journey,0.29079185444991,0.3749084901551031,-20.662716439728147,2.331731447661126e-71
savedBL,gutenberg,unweighted,cosine,all,4 failure is death,0.3468128470121883,0.3666322098150668,-4.560183031814682,6.249071648221602e-06
savedBL,gutenberg,unweighted,cosine,all,5 success is life,0.344445727498775,0.3784047513421426,-7.536178696604657,1.891441506340838e-13
savedBL,gutenberg,unweighted,cosine,all,6 perceiving is eating,0.2778161702056725,0.3745144691473643,-27.99241208886436,1.922298689295409e-109
savedBL,gutenberg,unweighted,cosine,all,7 affection is warmth,0.2924538230031935,0.3672225783134122,-15.994965242301138,6.598328245188879e-48
savedBL,gutenberg,unweighted,cosine,all,8 money is liquid,0.2407156501924166,0.3775003882178726,-33.311319339727355,2.4865999076463803e-136
savedBL,gutenberg,unweighted,cosine,all,9 good is up,0.2808128915558983,0.3723081038729959,-22.18454091549163,3.0084124259296564e-79
savedBL,gutenberg,unweighted,cosine,all,10 bad is down,0.3056210649536094,0.3788009716114004,-16.88059697160617,3.184640011856964e-52
savedBL,gutenberg,unweighted,cosine,ADJ,1 importance is size,0.2858125776983797,0.3804440496026903,-8.637156738730686,2.758730895778e-12
savedBL,gutenberg,unweighted,cosine,ADJ,2 active is life,0.3728140997700393,0.3630344037120728,0.6409812268263984,0.5238598145567728
savedBL,gutenberg,unweighted,cosine,ADJ,3 life is journey,0.3327132987324148,0.3927966846912956,-4.493036784944294,3.066208914368129e-05
savedBL,gutenberg,unweighted,cosine,ADJ,4 failure is death,0.3332438750658184,0.3578252377634431,-1.907247505179168,0.0610499923671326
savedBL,gutenberg,unweighted,cosine,ADJ,5 success is life,0.3727025403641164,0.4165518017069085,-3.449687943039292,0.0010064949046053
savedBL,gutenberg,unweighted,cosine,ADJ,6 perceiving is eating,0.3093414776958525,0.3635958217433483,-6.445474816049619,1.8306770522507195e-08
savedBL,gutenberg,unweighted,cosine,ADJ,7 affection is warmth,0.3647815252188593,0.3585242554253988,0.4530069070795293,0.652100119969099
savedBL,gutenberg,unweighted,cosine,ADJ,8 money is liquid,0.2514751633862033,0.3973662748860291,-9.36803855115919,1.5016449765400245e-13
savedBL,gutenberg,unweighted,cosine,ADJ,9 good is up,0.3164837777148932,0.3851942622849623,-5.323143297449184,1.4452255913706272e-06
savedBL,gutenberg,unweighted,cosine,ADJ,10 bad is down,0.3110285298898816,0.3750804944194812,-6.015185353927245,1.000189659428186e-07
savedBL,gutenberg,unweighted,cosine,VERB,1 importance is size,0.4393850817577913,0.3624361211524274,5.103866832482137,3.299080869900712e-06
savedBL,gutenberg,unweighted,cosine,VERB,2 active is life,0.4644022136926651,0.488812126025281,-2.702519348862221,0.0088331854740153
savedBL,gutenberg,unweighted,cosine,VERB,3 life is journey,0.3894942086189985,0.3609387322703787,2.192951210842694,0.0320108175425167
savedBL,gutenberg,unweighted,cosine,VERB,4 failure is death,0.4431823892518878,0.3751403517911622,7.343581271674651,5.022013210855966e-10
savedBL,gutenberg,unweighted,cosine,VERB,5 success is life,0.4435872789472341,0.3529284200323915,7.807042442929215,7.762386127457915e-11
savedBL,gutenberg,unweighted,cosine,VERB,6 perceiving is eating,0.3900191537104547,0.3872716147821459,0.3118300942920629,0.7561993202217632
savedBL,gutenberg,unweighted,cosine,VERB,7 affection is warmth,0.3495431009214371,0.3673744857410747,-1.6944287447989836,0.095122282232603
savedBL,gutenberg,unweighted,cosine,VERB,8 money is liquid,0.3421508020255714,0.3754564420854076,-4.017543962859905,0.0001593501493
savedBL,gutenberg,unweighted,cosine,VERB,9 good is up,0.4108838057145476,0.3604049571317069,5.327411971972375,1.422028545511036e-06
savedBL,gutenberg,unweighted,cosine,VERB,10 bad is down,0.4760195221751928,0.3949832312684484,7.911963593797266,5.086397004996215e-11
savedBL,gutenberg,unweighted,cosine,NOUN,1 importance is size,0.3829600524622947,0.3592567451965012,1.6728051319710977,0.0993250023598226
savedBL,gutenberg,unweighted,cosine,NOUN,2 active is life,0.4530428268481046,0.3777228579459709,5.137041640639616,2.91400860857589e-06
savedBL,gutenberg,unweighted,cosine,NOUN,3 life is journey,0.3214891387615353,0.3709900535036349,-4.876688324612427,7.657615213065609e-06
savedBL,gutenberg,unweighted,cosine,NOUN,4 failure is death,0.4233918383251875,0.3669310398905951,4.329867963786616,5.4498700948931885e-05
savedBL,gutenberg,unweighted,cosine,NOUN,5 success is life,0.400278840214014,0.3657340322871277,2.391251549798389,0.0197897978654201
savedBL,gutenberg,unweighted,cosine,NOUN,6 perceiving is eating,0.3063627029769122,0.3726759709165986,-7.184864851628434,9.510445626858208e-10
savedBL,gutenberg,unweighted,cosine,NOUN,7 affection is warmth,0.3407683070981875,0.3757689937737632,-2.16340298577774,0.0343108797673225
savedBL,gutenberg,unweighted,cosine,NOUN,8 money is liquid,0.2642714763060212,0.3596784476821808,-15.097048719480709,1.3244384625733037e-22
savedBL,gutenberg,unweighted,cosine,NOUN,9 good is up,0.2634687221143394,0.3713250922023186,-8.662736820128554,2.4901614296841255e-12
savedBL,gutenberg,unweighted,cosine,NOUN,10 bad is down,0.3117982341209426,0.3663391891462718,-4.201669297762675,8.504667087283435e-05
savedBL,gutenberg,weighted,cosine,all,1 importance is size,0.3199257357723101,0.3684799709467314,-11.9158163175482,4.9498696344257894e-30
savedBL,gutenberg,weighted,cosine,all,2 active is life,0.3860914467620588,0.4124092908016213,-6.106819502804649,1.6533790853260644e-09
savedBL,gutenberg,weighted,cosine,all,3 life is journey,0.2968275244967355,0.3767815125884112,-21.39020349298112,3.861363641697523e-79
savedBL,gutenberg,weighted,cosine,all,4 failure is death,0.3496757349400526,0.3672533882870853,-4.40183486321136,1.2341722579823386e-05
savedBL,gutenberg,weighted,cosine,all,5 success is life,0.3474556875794574,0.3776923887545871,-7.605502173446744,8.780853094992741e-14
savedBL,gutenberg,weighted,cosine,all,6 perceiving is eating,0.2783988716671006,0.373880305214071,-31.08068232825112,1.2099435169389888e-135
savedBL,gutenberg,weighted,cosine,all,7 affection is warmth,0.3044092445001926,0.3674207420868567,-14.736182309785177,3.3176075814757657e-43
savedBL,gutenberg,weighted,cosine,all,8 money is liquid,0.2375267421403856,0.3783163001095549,-40.22279467767454,3.7679832098372343e-187
savedBL,gutenberg,weighted,cosine,all,9 good is up,0.2789237265346063,0.3725547951346237,-25.366252854600084,3.2890340196126214e-102
savedBL,gutenberg,weighted,cosine,all,10 bad is down,0.302202270814666,0.3853959561046896,-21.92404175643044,3.3627977854621444e-82
savedBL,gutenberg,weighted,cosine,ADJ,1 importance is size,0.2893565814068288,0.3814144439216454,-9.29483328125208,2.3157378404651213e-14
savedBL,gutenberg,weighted,cosine,ADJ,2 active is life,0.3791462374322208,0.3640303907514532,1.1550231938988271,0.2515192494835401
savedBL,gutenberg,weighted,cosine,ADJ,3 life is journey,0.326393410011574,0.3910043566555002,-5.659184449486071,2.287522789772737e-07
savedBL,gutenberg,weighted,cosine,ADJ,4 failure is death,0.3275220180735176,0.356184773882557,-2.664298534157838,0.0093278199790917
savedBL,gutenberg,weighted,cosine,ADJ,5 success is life,0.3665511911665952,0.4126917699723502,-4.245049680816,5.844384110433807e-05
savedBL,gutenberg,weighted,cosine,ADJ,6 perceiving is eating,0.3100307922304412,0.3622500861826012,-6.8204740897750895,1.566766834218396e-09
savedBL,gutenberg,weighted,cosine,ADJ,7 affection is warmth,0.3754094458288616,0.3576369161994155,1.4431744767767516,0.1528756900270214
savedBL,gutenberg,weighted,cosine,ADJ,8 money is liquid,0.2436952186219486,0.3938396692682759,-11.444856246760674,1.5956332011257982e-18
savedBL,gutenberg,weighted,cosine,ADJ,9 good is up,0.2992042904650723,0.3877582150316661,-7.383590872580276,1.2887218057432203e-10
savedBL,gutenberg,weighted,cosine,ADJ,10 bad is down,0.3047256692324155,0.3776402124135434,-8.064554521384986,6.044310934856692e-12
savedBL,gutenberg,weighted,cosine,VERB,1 importance is size,0.431218803020907,0.3618422939545964,5.312970936988755,9.48464017301534e-07
savedBL,gutenberg,weighted,cosine,VERB,2 active is life,0.4610964865596206,0.4891446426912788,-3.6113304325452553,0.0005299044508568
savedBL,gutenberg,weighted,cosine,VERB,3 life is journey,0.4147185720043418,0.3638134833498015,4.041907461620013,0.0001211374405894
savedBL,gutenberg,weighted,cosine,VERB,4 failure is death,0.4525939476342849,0.3753244272555107,9.427679078971586,1.270959679840746e-14
savedBL,gutenberg,weighted,cosine,VERB,5 success is life,0.4521374639905529,0.3516821382220315,9.786459377060789,2.5229432853725985e-15
savedBL,gutenberg,weighted,cosine,VERB,6 perceiving is eating,0.38428536940504,0.3872403685011042,-0.3515304081121926,0.7261146552608904
savedBL,gutenberg,weighted,cosine,VERB,7 affection is warmth,0.3577724248170852,0.3703105795376867,-1.3296767960883775,0.187403782954756
savedBL,gutenberg,weighted,cosine,VERB,8 money is liquid,0.3289999465147654,0.376274713753798,-6.133122494648221,3.097577632588942e-08
savedBL,gutenberg,weighted,cosine,VERB,9 good is up,0.4217063144401268,0.3602519619346788,7.187596717958951,3.0872379822885485e-10
savedBL,gutenberg,weighted,cosine,VERB,10 bad is down,0.4690284037295683,0.4159535563680099,5.9493400980652345,6.769825428865068e-08
savedBL,gutenberg,weighted,cosine,NOUN,1 importance is size,0.395949070284396,0.3621831749639527,2.606176482856359,0.0109166883327554
savedBL,gutenberg,weighted,cosine,NOUN,2 active is life,0.4465368285223289,0.3840528389621316,5.093948751258639,2.2872736064398984e-06
savedBL,gutenberg,weighted,cosine,NOUN,3 life is journey,0.3354203230069007,0.3755266977599318,-4.160440716265441,7.936415491324692e-05
savedBL,gutenberg,weighted,cosine,NOUN,4 failure is death,0.4430155583001949,0.3702509637231883,5.925239126790638,7.49638190340897e-08
savedBL,gutenberg,weighted,cosine,NOUN,5 success is life,0.4125004348195629,0.3687032580693797,3.4736580771054104,0.000831580134959
savedBL,gutenberg,weighted,cosine,NOUN,6 perceiving is eating,0.3139637636917609,0.3721504609585077,-6.869037952350874,1.2651265300105395e-09
savedBL,gutenberg,weighted,cosine,NOUN,7 affection is warmth,0.3638956038120352,0.3743147305234678,-0.6726781318688656,0.5030904968914696
savedBL,gutenberg,weighted,cosine,NOUN,8 money is liquid,0.2640898003254407,0.3648345173065906,-18.5563589060684,1.01925547624246e-30
savedBL,gutenberg,weighted,cosine,NOUN,9 good is up,0.2644695941312813,0.3696542084375261,-9.790759772628306,2.4746051556032588e-15
savedBL,gutenberg,weighted,cosine,NOUN,10 bad is down,0.3079845218194855,0.3625940995325153,-5.02524482926255,3.004493214708221e-06
savedBL,gutenberg,unweighted,euclidian,all,1 importance is size,0.2208120607150097,0.3140439598759015,-23.878703510354768,4.462005552989786e-88
savedBL,gutenberg,unweighted,euclidian,all,2 active is life,0.3328830468882289,0.400699317798303,-14.530082922793772,5.705645197785624e-41
savedBL,gutenberg,unweighted,euclidian,all,3 life is journey,0.2066548603793813,0.3270031028164344,-25.9894747288934,4.494392808560856e-99
savedBL,gutenberg,unweighted,euclidian,all,4 failure is death,0.2542067614073555,0.323738698647047,-17.142529735031484,1.6269944205916547e-53
savedBL,gutenberg,unweighted,euclidian,all,5 success is life,0.2234576367255714,0.3349090942215795,-26.11721158913956,9.746681923918537e-100
savedBL,gutenberg,unweighted,euclidian,all,6 perceiving is eating,0.1576268656386269,0.3296466863124321,-55.40287858913173,9.848638610471478e-233
savedBL,gutenberg,unweighted,euclidian,all,7 affection is warmth,0.2370257876916892,0.3194557341916694,-18.611207849291816,7.275709630198762e-61
savedBL,gutenberg,unweighted,euclidian,all,8 money is liquid,0.1943189116298324,0.3150295977954649,-38.71586094429206,2.6246321313301364e-162
savedBL,gutenberg,unweighted,euclidian,all,9 good is up,0.1953142972456084,0.3253681262299004,-32.38650542272313,9.687865024497258e-132
savedBL,gutenberg,unweighted,euclidian,all,10 bad is down,0.2259849630710151,0.3201532491598692,-22.75942642034181,3.0578323381164326e-82
savedBL,gutenberg,unweighted,euclidian,ADJ,1 importance is size,0.1749738128855824,0.2913780452472468,-10.94379088329036,3.2988208157900955e-16
savedBL,gutenberg,unweighted,euclidian,ADJ,2 active is life,0.1953066987916827,0.3069384570618471,-8.657990865070726,2.537927800222404e-12
savedBL,gutenberg,unweighted,euclidian,ADJ,3 life is journey,0.2073111440986395,0.324978653366367,-6.416371031694088,2.054879402952188e-08
